Level,Date and Time,Source,Event ID,Task Category,
Warning,13-09-2024 18:37,Microsoft-Windows-Kernel-PnP,219,-212,The driver \Driver\WUDFRd failed to load for the device {DD8E82AE-334B-49A2-AEAE-AEB0FD5C40DD}\DetectionVerification\5&10d3b6e1&0&0.
Information,13-09-2024 18:37,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,13-09-2024 18:37,MEIx64,2,None,Intel(R) Management Engine Interface driver has started successfully.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Power,521,-220,Active battery count change.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Power,521,-220,Active battery count change.
Error,13-09-2024 18:37,VBoxNetLwf,12,None,The driver detected an internal driver error on \Device\VBoxNetLwf.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: Micro Power Engine Plugin (11 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 2401
Maximum performance percentage: 100
Minimum performance percentage: 16
Minimum throttle percentage: 1"
Warning,13-09-2024 18:37,Microsoft-Windows-Kernel-PnP,219,-212,The driver \Driver\WUDFRd failed to load for the device PCI\VEN_8086&DEV_9A03&SUBSYS_87FE103C&REV_01\3&11583659&2&20.
Information,13-09-2024 18:37,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Critical,13-09-2024 18:37,Microsoft-Windows-Kernel-Power,41,-63,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Power,125,-86,"ACPI thermal zone \_TZ.TZ01 has been enumerated.             
_PSV = 372K             
_TC1 = 1             
_TC2 = 5             
_TSP = 1000ms             
_AC0 = 0K             
_AC1 = 0K             
_AC2 = 0K             
_AC3 = 0K             
_AC4 = 0K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 392K             
_HOT = 373K             
minimum throttle = 0             
_CR3 = 0K"
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ‎1979‎-‎12‎-‎19T21:42:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'UCPD' (10.0, ‎1985‎-‎02‎-‎14T05:16:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ‎1983‎-‎08‎-‎19T08:28:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'mfesec' (10.0, ‎2024‎-‎08‎-‎01T21:24:58.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ‎2086‎-‎08‎-‎04T16:50:16.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ‎2079‎-‎02‎-‎27T03:33:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,13-09-2024 18:37,EventLog,6013,None,The system uptime is 28 seconds.
Information,13-09-2024 18:37,EventLog,6005,None,The Event log service was started.
Information,13-09-2024 18:37,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 22631  Multiprocessor Free.
Error,13-09-2024 18:37,EventLog,6008,None,The previous system shutdown at 2:49:06 PM on ‎9/‎13/‎2024 was unexpected.
Information,13-09-2024 18:37,Microsoft-Windows-HAL,16,None,The iommu fault reporting has been initialized.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-General,20,-6,"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,27,-33,The boot type was 0x0.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,25,-32,The boot menu policy was 0x1.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,238,-101,EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2024‎-‎09‎-‎13T18:37:19.000000000Z.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,20,-31,The last shutdown's success status was true. The last boot's success status was true.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Error,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,16,None,Windows failed to resume from hibernate with error status 0xC00000D4.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-Boot,153,-62,Virtualization-based security (policies: 0) is disabled.
Information,13-09-2024 18:37,Microsoft-Windows-Kernel-General,12,-1,The operating system started at system time ‎2024‎-‎09‎-‎13T13:07:19.500000000Z.
Warning,13-09-2024 14:54,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name clients6.google.com timed out after none of the configured DNS servers responded. Client PID 18604.
Warning,13-09-2024 14:54,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name scone-pa.clients6.google.com timed out after none of the configured DNS servers responded. Client PID 4920.
Warning,13-09-2024 14:52,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name self.events.data.microsoft.com timed out after none of the configured DNS servers responded. Client PID 12492.
Warning,13-09-2024 14:52,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name pub-ent-auea-07-t.trouter.teams.microsoft.com timed out after none of the configured DNS servers responded. Client PID 10308.
Warning,13-09-2024 14:52,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name mtalk.google.com timed out after none of the configured DNS servers responded. Client PID 18604.
Information,13-09-2024 14:42,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,13-09-2024 13:33,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,13-09-2024 13:33,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,13-09-2024 13:33,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,13-09-2024 13:33,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Warning,13-09-2024 13:30,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name telemetry-incoming.r53-2.services.mozilla.com timed out after none of the configured DNS servers responded. Client PID 4920.
Warning,13-09-2024 13:30,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name activity.windows.com timed out after none of the configured DNS servers responded. Client PID 15080.
Warning,13-09-2024 13:30,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name ssl.gstatic.com timed out after none of the configured DNS servers responded. Client PID 18604.
Warning,13-09-2024 13:30,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name clients6.google.com timed out after none of the configured DNS servers responded. Client PID 18604.
Information,13-09-2024 13:28,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,13-09-2024 13:28,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,13-09-2024 13:28,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,13-09-2024 13:28,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
